EntryID,Name,CreatedAt
1_8p060lv4,"Butler, Alexander - Module 5 Presentation",1560266840
1_db7is8rt,"German Cohort 5 - 11/06/19  5pm",1560275446
1_klmlhbyo,"Primary Maths Cohort 6 (Session 2) - 11/06/19 6pm",1560278790
1_mr9kxncl,"Chemistry Cohort 6 (Tutorial 2) - 11/06/19 6.30pm",1560278832
1_f383f15x,"Introduction to Occupational Therapy, Study and Professional Development 2018-2019 Y1 ORAL- GANTARI",1560329285
1_rpiyquzj,"Introduction to Occupational Therapy, Study and Professional Development 2018-2019 Y1 ORAL- KALAMARI",1560333381
1_10ibe1hr,"File locations MMus",1560338696
1_6b0iyh19,"PRSNT_PLACEMENT B_AMPESLIDOU",1560343046
1_suhos06k,"PRSNT_PLACEMENT B_KOECHLER",1560344770
1_0hrwuna8,"Screen Capture - 2019 Jun 12 02:11:15",1560345500
1_xf5o1m5e,"PRSNT_PLACEMENT B_SKENTZOU",1560346322
1_wl9pex28,"PRSNT_PLACEMENT B_TSANTILAS",1560347078
1_nr7dc33k,"OSCE_HIGH RISK_ARZANIADI",1560349019
1_ezo6ov3j,"OSCE_HIGH RISK_EVANGELIDI",1560350427
1_b9w4ehkr,"Screen Capture - 2019 Jun 12 04:09:28",1560352209
1_lvd2b5d7,"OSCE_HIGH RISK_JOLLA",1560352595
1_iobbq7fw,"Module 5 HI 6074196/16 for BABCP",1560352745
1_4o2vymff,"Module 6 HI 3822114/16 for BABCP",1560352819
1_29ciwoho,"Module 5 HI 3822114/16 for BABCP",1560352911
1_xz1zvjbt,"Module 5 HI 1447082/16 for BABCP",1560352926
1_grurkq16,"Module 6 HI 6118989/16 Part 1 for BABCP",1560352958
1_skje7oqg,"Module 6 HI 6118989/16 Part 2 for BABCP",1560353013
1_2fqezgsa,"Module 6 HI 6118989/16 Part 3 for BABCP",1560353043
1_p78v9wzx,"Module 6 HI 1447082/16 for BABCP",1560353071
1_sru22ef5,"Module 6 HI 8227131/16 for BABCP",1560353129
1_xrj48lhi,"OSCE_HIGH RISK_MOUSTAKA",1560356393
1_6qz1l52s,"Sec Maths (8wk) Mechanics - 12/06/19 5.30pm",1560362426
1_rtqtgqt4,"Spanish Cohorts 3 & 4 - 12/06/19  12noon",1560362711
1_ckgmrclf,"OT Y1 ORAL 12_6 ART AND CREATIVITY GANTARI",1560413251
1_fz0aa931,"Kaltura Capture recording - June 13th 2019, 9:19:32 am",1560414180
1_vchjk8ty,"OT Y1 ORAL 12_6 ART AND CREATIVITY GAVALAS",1560414818
1_x9s1etqt,"OT Y1 ORAL 12_6 ART AND CREATIVITY KENTRO",1560415341
1_xt50vci0,"OT Y1 ORAL 12_6 ART AND CREATIVITY POULIASI",1560416361
1_dpaaspcc,"Kaltura Capture recording - June 13th 2019, 10:27:29 am",1560418157
1_lfmpxdkr,"Kaltura Capture recording - June 13th 2019, 10:27:29 am - Quiz",1560418488
1_flo4nndv,"13_06 OT Y2 ORAL SAVVOPOULOS PSYCHOSOCIAL APPLICATIONS FRAGKOU",1560427228
1_xj0bl5tb,"13_06 OT Y2 ORAL SAVVOPOULOS PSYCHOSOCIAL APPLICATIONS GIRL2",1560427850
1_1rl45y9c,"13_06 OT Y2 ORAL SAVVOPOULOS PSYCHOSOCIAL APPLICATIONS",1560428516
1_sf8y22wu,"Physics (Cohorts 3, 4, 5 & 6) - 12/06/19 6.30pm",1560432458
1_qp9qafyu,"Computing Cohort 6 (Sessions  4 & 5) - 12/06/19 7pm",1560432480
1_dtrp2zly,"Hancox, Roxanne - Module 5 Presentation",1560434569
1_10twvg72,"Screen Capture - 2019 Jun 13 03:13:10",1560436119
1_87tzhkqx,"Screen Capture - 2019 Jun 13 03:42:59",1560436994
1_nuq1semp,"French Cohort 6 Group B - 13/06/19 9am",1560437806
1_jnh0nytw,"French Cohort 6 Group A - 13/06/19 10am",1560437816
1_kg9lt5k2,"Carswell, Lucy - Module 5 (presentation)",1560440369
1_n9gg5z45,"Carswell, Lucy - Module 5 (presentation)",1560440939
1_2j0dwddp,"Screen Capture - 2019 Jun 13 04:04:23",1560443104
1_e0b4ebc2,"Teach First Presentation EIIO",1560444714
1_4x3w5zap,"Creating a Student Journal",1560457980
1_bfowqs0d,"Morris, Suzanne - Module 5 Presentation (EIIO)",1560459491
1_sn0b68pc,"Spanish Cohort 5 - 13/06/19  6pm",1560512980
1_13y3q4u0,"Spanish Cohort 5 - 13/06/19  7pm",1560512989
1_2ahkr8l4,"PRESENTATION TO HB AND FC",1560517500
1_fgyxzg6j,"4ECE 12-06-2019",1560524106
1_jny9scbp,"Jade Varney",1560528556
1_0uhkc8ib,"Module 5 presentation - Olivia Kingsley",1560530613
1_dws9i33g,"What matters to the person who's dying",1560530762
1_ay1vwx49,"Presentation to SLT",1560594686
1_lcp7j2rh,"SRGW presentation",1560595334
1_kyidhbym,"Kane's complex Paramedic Practice",1560604769
1_7yogk60l,"LI Session 3",1560691003
1_5y1vxljo,"Anxiety CTSR 2",1560702925
1_myi64s61,"CPP Presentation - Katie Wheeler WHE17147930",1560703163
1_8b1n3ibu,"Kaltura Capture recording - June 17th 2019, 8:27:40 am",1560756471
1_77ck0vp4,"Kaltura Capture recording - June 14th 2019, 2:46:59 pm",1560756491
1_ux938kuy,"Charlotte Arthur CPP Final",1560762496
1_787epynn,"Presentation practise 1",1560767481
1_8jhvsl1r,"Presentation practise 2",1560767761
1_oseuy43o,"Geography Cohort 6  (Tutorial 2) - 14/06/19   7pm",1560777233
1_ltuo5s20,"Computing Cohort 5 (Session 7) -15/06/19  12 noon",1560777254
1_3tm77wok,"French Group 2 (Cohorts 3 & 4) - 15/06/19 9am",1560777263
1_fs1jx0gu,"Spanish Cohort 4 - 15/06/19  10am",1560777275
1_m0vmrwdd,"French Cohort 5 - 15/06/2019 11am",1560777285
1_4iss7bdf,"Spanish Cohort 6 (Group A) - 16/06/19 10am",1560777298
1_sb6x1qma,"Daniel Day Module 5 E.I.I.O. Presentation - June 17th 2019, 3:11:57 pm",1560781437
1_x6sen8wi,"L Sepanya Module 5 Presentation",1560781832
1_gh0a21f9,"H.Biscombe | Module 5 Presentation - June 17th 2019, 3:13:09 pm",1560782762
1_4ilbeiuf,"AMO Module 5 presentation - 2019 Jun 17 03:59:15",1560784411
1_1gp5h6du,"H.Biscombe___Module_5_Presentation_-_June_17th_2019,_3_13_09_pm",1560784499
1_l82ejfjq,"Shenton Presentation ",1560784817
1_rturtmwr,"Text formatting in Blackboard",1560785712
1_f4p6uysl,"Kaltura Capture recording - June 17th 2019, 4:23:55 pm",1560786191
1_venqpew4,"Kaltura Capture recording - June 17th 2019, 4:31:42 pm",1560786347
1_5n0gx5rf,"Test EIIO",1560786515
1_9ufwyfjh,"Mollie Draft",1560786788
1_prrrefn1,Presentation,1560787226
1_yu9b7j5w,"Mollie Draft 1",1560787565
1_mk3clyh4,"Practice 2",1560787788
1_ib0u7162,"Test 2",1560787913
1_1uqav6bx,"Kaltura Capture recording - June 17th 2019, 5:12:34 pm",1560787977
1_db7vwgwy,"practice 3",1560788798
1_tm3ljnn2,"Mollie Draft One",1560788889
1_8yxma10g,MSSC2AES,1560788988
1_8elopd86,MSSC2AES,1560789068
1_di70quaj,MSSC2AES,1560789147
1_6alk44yk,2,1560789288
1_tet2vo62,"Extending Influence and Impacting Others presentation",1560789622
1_qk7hazr5,"Extending Influence and Impacting Others Presentation",1560791199
1_wj23ys2y,"TF Presentation Final",1560793593
1_uqz3q9dn,"Kaltura Capture recording - June 17th 2019, 8:21:05 pm",1560800183
1_z3qmay59,ScreenCapture06172019084658,1560800857
1_ovsmd04d,"Test 1st",1560803378
1_uy12itdx,"Module 5 - Olivia Kingsley",1560806168
1_5orz41pu,"Kaltura Capture recording - June 18th 2019, 7:57:45 am",1560841108
1_o81mug9x,"Giving an extension in pebblepad",1560846842
1_goh77flz,"Module 5 Presentation - E Healey",1560853279
1_6s5p2cv8,"EIIO Presentation - E Healey",1560853628
1_l3o1vco0,"Module 5 presentation Katie Craven",1560856134
1_zat1zq4j,"Elena Crovetto Extending impact and Influencing others",1560863061
1_539ezm8g,"Screen Capture - 2019 Jun 18 02:07:41",1560863279
1_21zmppbc,"Module 5 Presentation",1560863858
1_x0xyz0vd,"Priyanka Popat EIIO Presentation 2019",1560864728
1_8ikzfl10,"year planners - Quiz",1560867513
1_nzb8nxs5,"BSC HONS PHYSIO CANTERBURY CHRIST CHURCH",1560868442
1_z3zescvz,"Module Five Presentation recording",1560868858
1_t9rwj2cd,"Kaltura Capture recording - June 18th 2019, 3:34:39 pm",1560869544
1_9awha7yh,"Alex Porter EIIO Presentation",1560869820
1_75lcls72,"Sam Genovese M5 Presentation",1560870643
1_wb16yyyx,"Alex Porter EIIO Presentation Final Submission",1560870762
1_j2px0jiy,"Presentation - Module 5",1560871246
1_097dferi,"Kaltura Capture recording - June 18th 2019, 4:04:57 pm",1560871249
1_39sp6a3h,"Screen Capture - 2019 Jun 18 03:57:52",1560871560
1_98m9ej0f,"Johanna Ross, Module 5 Presentation - June 18th 2019, 4:04:53 pm",1560871568
1_r1dkykzc,"Adding ALT Text to images in Blackboard",1560871729
1_iih2ojjk,"Module 5 Presentation ",1560871990
1_l6zaxig2,"Screen Capture - 2019 Jun 18 04:27:15",1560872527
1_rrr4kc4k,"Meaningful menu structure, folder and file names v1",1560872791
1_9hkpf7px,"Text to describe hyperlinks",1560872934
1_byq87kxd,"Screen Capture - 2019 Jun 18 03:22:25",1560873023
1_4no3ncgf,"Screen Capture - 2019 Jun 18 04:50:12",1560873070
1_lcjxns4r,"Meaningful menu,folders and file names in BBd final",1560873323
1_d6llk7vw,"SR Presentation Module 5 ",1560873346
1_icu3m5qe,"Octavia Cogher - Module 5 Presentation",1560874320
1_tu92ufbc,"17/06/19 - Questions",1560874894
1_u8zchwfn,"Module 5 Final Presentation",1560875046
1_nefiatg3,"Sec Maths (20wk) Probability- 17/06/19  7pm",1560875448
1_90k3yzyw,"Sec Maths (12-16wk) - 17/06/19  8.15pm",1560875462
1_xkv6w1sl,ScreenCapture06182019061011,1560880345
1_8go339oj,"Final Presentation",1560880623
1_q6q6mg3g,"Lucy Pointer - Module 5 Presentation",1560880699
1_b2lwpp7j,ScreenCapture06182019111512,1560881638
1_1noyp3et,ScreenCapture06182019072506,1560882345
1_iou04rpd,ScreenCapture06182019072602,1560882395
1_gools85t,"Grimes, Barry - Module 5 Presentation edit 1",1560882747
1_1oloo99v,"Williams, Katie - Module 5 - Test",1560883357
1_nt20sou2,"Mcdonald, Damon - Module 5 presentation",1560884626
1_usjidl82,"Grimes, Barry - Module 5 Presentation 14:56",1560886101
1_op9r9hft,"Demo Presentation",1560886111
1_im9u3maz,"Gillard, Olivia Module 5 Presentation ",1560886451
1_ykpkdx9s,"Kimberley Frost  Module 5 - PRESENTATION",1560887378
1_sg7ta9j0,"Kaltura Capture recording - June 19th 2019, 8:27:25 am",1560930714
1_nekelhrh,"real thing ",1560931285
1_3y6z3y8u,"Kaltura Capture recording - June 19th 2019, 9:06:59 am",1560931637
1_92vjncn3,SR_Presentation_Module_5__(Source),1560932297
1_ln4fhquz,"Jones, D. Module 5 Presentation",1560932957
1_999fnt7z,"Kaltura Capture recording - June 19th 2019, 9:29:55 am",1560933084
1_x9fufzyo,"Kaltura Capture recording - June 19th 2019, 9:38:54 am",1560933595
1_c43kh3es,"Screen Capture - 2019 Jun 19 10:01:26",1560934981
1_g1s35a7r,DSC03937.JPG,1560935757
1_13wn3veg,"Zuber, Christopher - Module 5 Presentation - June 19th 2019, 10:08:48 am",1560936890
1_j871dpig,"Anxiety Video Re-submission",1560941060
1_7bvzsei7,"Module 5: EIIO Rebecca Griffiths ",1560941306
1_cac0tbaa,"Martha Module 5",1560943142
1_37rnq5zq,"Martha Module 5",1560943984
1_j5t0gv94,"Kaltura Capture recording - June 19th 2019, 12:19:57 pm",1560944075
1_ga39ps4h,"Kaltura Capture recording - June 19th 2019, 12:13:12 pm",1560944561
1_fw239kv5,"Screen Capture - 2019 Jun 19 12:38:13",1560944682
1_0edvhkff,"Screen Capture - 2019 Jun 19 12:45:40",1560944891
1_b9kaf5tm,Presentation.flv,1560946953
1_tbr99ylh,"Josh Stoner Questions",1560947262
1_dhse1v0e,"Kaltura Capture recording - June 19th 2019, 1:16:17 pm",1560947779
1_s0bn1hvu,"OSCE Nutritional Counselling_CHRISTOPOULOU",1560948253
1_9jrnmv6k,"Kaltura Capture recording - June 19th 2019, 1:38:57 pm",1560949401
1_hcjc96kr,"Final Presentation Module 5",1560950147
1_c40bast1,"OSCE Nutritional Counselling_PARASKEVAS",1560950696
1_82hpzdu2,"Screen Capture - 2019 Jun 19 02:43:32",1560951919
1_4tems6gb,"Screen Capture - 2019 Jun 19 02:36:59",1560952820
1_7uqbbqxw,"OSCE Nutritional Counselling_STEFANAKIS",1560953198
1_wn3fe18u,"Screen Capture - 2019 Jun 19 03:17:38",1560953958
1_upuwzo0r,"OSCE Nutritional Counselling_AMPESLIDOU",1560955012
1_u7p9ifzu,"Harriet Hayter Presentation",1560955533
1_rxab9ryz,"Module 5 Presentation: Jordan Pettifer",1560956147
1_iegu0nfv,"Screen Capture - 2019 Jun 19 04:09:06",1560957215
1_nlo09ng6,"Williams, Henry Module 5 Presentation",1560957830
1_na0rzlbz,"Kaltura Capture recording - June 19th 2019, 4:10:23 pm",1560958810
1_v0nz3sam,"module five presentation",1560959347
1_hamjvt1s,00050,1560959620
1_sal0793s,"H 4069693/17",1560960068
1_6vexygja,"Integrated Webcam - 2019 Jun 19 05:25:06",1560962261
1_sycnsohm,"Clip of Integrated Webcam - 2019 Jun 19 05:25:06",1560964224
1_7oaf37av,"IN - 2019 Jun 19 04:57:33",1560964408
1_wrj8yt3m,"Kaltura Capture recording - June 19th 2019, 4:14:18 pm",1560965168
1_63edjdrz,"EHG PresentationJun 19 04:39:38",1560965177
1_iiiywwb6,EHG_PresentationJun_19_04_39_38_(Source),1560966845
1_mprudfr6,"EIIO Presentation 19.6.19",1560968461
1_22blxnma,ACS2RecordingSchaller,1560969951
1_lsgqtlu6,"Kaltura Capture recording - June 19th 2019, 7:38:06 pm",1560970163
1_zljg845d,"Kaltura Capture recording - June 19th 2019, 7:38:06 pm",1560970442
1_wyvh21po,"Screen Capture - 2019 Jun 19 03:37:07",1560970596
1_o73o0ld9,"Clip of Grimes, Barry - Module 5 Presentation copy",1560970627
1_w2kfzyut,"Screen Capture - 2019 Jun 18 03:41:08",1560970766
1_wq6zgcjn,"Kaltura Capture recording - June 19th 2019, 7:38:06 pm",1560970806
1_xw2vqfc2,"Grimes, Barry - Module 5 Presentation",1560970976
1_xr75yqqi,"Kaltura Capture recording - June 19th 2019, 7:38:06 pm",1560971060
1_h7cfhqit,"PART A PRESENTATION",1560971226
1_5ause9ww,"Kaltura Capture recording - June 19th 2019, 7:38:06 pm",1560971559
1_bawqt1dw,"Lynsey Davies",1560972237
1_g11don42,"PART A",1560972534
1_li4f6bhe,"Module 5- Speed, Harriet presentation",1560972582
1_pmurumq4,"Kaltura Capture recording - June 19th 2019, 8:26:39 pm",1560972627
1_67t8rwr3,"FINAL Module 5 Presentation - E Healey",1560972806
1_asv8l019,"EIIO Stakeholder Presentation",1560973130
1_cdem8tmt,"EIIO Presentation",1560973964
1_hqq891gd,"TO BE MARKED Module 5 Presentation - E Healey",1560974476
1_vv0b7zcm,"Staff Wellbeing Presention",1560975080
1_tw19oc6n,"Presentation 1",1560976262
1_q639up3w,"Presentation Original",1560978189
1_wjwzkkc4,"S16 PP TCA 2",1560983734
1_3oorfyu2,"S16 PP TCA 1",1560987831
1_w0x86t8a,"Kaltura Capture recording - June 19th 2019, 3:20:55 pm",1561012959
1_0pkmhjh6,"EIIO TEST",1561017140
1_icjjyfa4,"bb263 - Module 5 Presentation",1561017347
1_ajs23xtq,"Clip of EIIO TEST",1561018273
1_gs8p3c3f,"Screen Capture - 2019 Jun 20 08:54:23",1561018491
1_opawtcu7,"Screen Capture - 2019 Jun 20 09:12:12",1561018517
1_7qt3ii6a,"S16 PP TCA 3",1561018782
1_zavb3akt,"B_Fairbank EIIO Presentation ",1561019104
1_mdgh2dmb,"Kaltura Capture recording - June 20th 2019, 9:19:48 am",1561020147
1_72cic3gz,"Kaltura Capture recording - test for audio",1561022268
1_5ayv9tok,"GraceJohnstone_Clinical skills2",1561022866
1_4f3zylzy,"Kaltura Capture recording - June 20th 2019, 11:23:30 am",1561026950
1_34jwzdku,"ECE Lecture 3: Discursive Psychology (19-06-19)",1561027322
1_102q0wru,"Scott Edwards Module 5 presentation",1561027479
1_rtw4y4zv,"IHO Presentation - 2019 Jun 17 03:25:17",1561027494
1_t6z9h030,"M5 Presentation Grace Savage",1561030539
1_h8pqm0ux,test,1561030814
1_lpv5ch2t,"Kaltura Capture recording - June 20th 2019, 1:52:50 pm",1561036059
1_9s05qw4c,"Presentation Part B - Questions",1561038155
1_odf18spi,"Presentation Part A",1561038222
1_5g62z62n,"Boys, Emily - Module 5",1561040065
1_gidjrmr5,"Module 5 Presentation",1561041671
1_5w4r3ail,"Amelia Pinion Module 5 Presentation",1561041734
1_xso4auha,"G Compton Presentation ",1561041856
1_s927u2a7,"Kaltura Capture recording - June 20th 2019, 3:36:58 pm",1561042531
1_czaqzmik,"Screen Capture - 2019 Jun 20 03:54:36",1561042863
1_ixbojm76,"Module 5 Presentation - A Sleight",1561043164
1_97qq69ru,"Thompson Polly module 5 presentation",1561043256
1_aar5hsb6,"Dominic Harasiwka Module 5 Presentation",1561043501
1_fmu261v1,"Module 5 Presentation",1561043521
1_kimik3ek,"Thompson Polly module 5 presentation",1561043860
1_ohr68myr,"Thompson Polly module 5 presentation",1561043897
1_yhpqxg8q,"Module 5 Presentation - Dominic Harasiwka",1561043901
1_kmx569ai,"Vanessa Presentation",1561044097
1_rrs0xaac,"Final Presentation",1561044112
1_y6j0sks8,"Daniel Munger- EIIO Presentation",1561044125
1_8zh5lsd7,"Screen Capture - 2019 Jun 20 04:21:38",1561044176
1_d5icierd,"Screen Capture - 2019 Jun 20 04:21:46",1561044308
1_6i7xrr87,"Kaltura Capture recording - June 20th 2019, 4:14:06 pm",1561044594
1_9ky0zb7x,"Practice demo of presentation",1561044672
1_domvscq8,"Presentation John Hanlon",1561045042
1_zmfj83a3,Presentation,1561045054
1_ki4qg592,"Gibson, Erin Module 5 Presentation - June 20th 2019, 4:33:41 pm",1561045508
1_ii2234nb,"Kaltura Capture recording - June 20th 2019, 3:52:23 pm",1561045694
1_sr5bk59i,"part one",1561045749
1_l1wrekxi,"Kara Gristwood EILO Presentation",1561045824
1_77jov3ec,"Kaltura Capture recording - June 20th 2019, 4:38:33 pm",1561046100
1_imzilh4w,"Kaltura Capture recording - June 20th 2019, 4:57:03 pm",1561046238
1_e5qvy8st,"Screen Capture - 2019 Jun 20 05:04:12",1561046709
1_mp7jcafx,"part two",1561046804
1_bcnt7sqh,"Module 5: Extending Impact and Influencing Others ",1561047466
1_a1fvstfo,"Spanish Cohort 6 (Group B) - 17/06/19  7.15pm",1561047963
1_0qv6r5al,"French Group 1 (mixed cohorts) - 17/06/19  8.30pm",1561047978
1_ytknlyyl,"German Cohort 5 - 18/06/19 5pm",1561048014
1_l3crpapm,"French Cohort 3 (Group A2) - 19/06/19 11am",1561048029
1_tg00h18r,"Spanish Cohorts 3 & 5 - 19/06/19  12 noon",1561048039
1_3w282yza,"German Cohort 3 - 19/06/19 1pm",1561048061
1_o0efe8ov,"French Cohort 5 - 19/06/19 1pm",1561048073
1_r3w2at4w,"French Cohort 6 (Group B) - 20/06/19  9.30am",1561048085
1_43lxy62g,"French Cohort 6 (Group A) - 20/06/19  10.30am",1561048094
1_ju93008r,Gibson__Erin_Module_5_Presentation_-_June_20th_2019__4_33_41_pm_(Source),1561048360
1_06xkkwq4,"Module 5 presentation ",1561049195
1_y62j3a98,"Primary Maths Cohort 6 (Tutorial 3) - 18/06/19  6pm",1561049289
1_awt1sleq,"Chemistry Cohort 6 (Tutorial 3) - 18/06/19 6.30pm",1561049319
1_i527015z,"Rhianna Hughes Module 5 Presentation",1561049376
1_dg79qnya,"Module 5 Presentation- Joanne Payne",1561049389
1_bfblrss1,"Xian Wright Module 5 Presentation",1561049596
1_xdu9ove8,"Primary Maths-Cohort 5 (Tutorial 6) - 20/06/19  5pm",1561051429
1_v3ws6wdt,"German Cohort 3 & 4 - 20/06/19  5pm",1561051496
1_61yjr009,ScreenCapture06182019093338,1561052495
1_w7jaxjps,"Presentation ",1561052509
1_t8zddvzn,"Questions ",1561052656
1_e23fm78c,Presentation,1561053434
1_0bxbc6jj,Presentation,1561053563
1_vh0tdq55,"Presentation .mp4",1561053695
1_6r6moxzj,Presentation,1561053763
1_08x8yx1n,"Kaltura Capture recording - June 20th 2019, 4:53:57 pm",1561053820
1_rmm09eo4,"Questions  1",1561053956
1_go5qioz0,"Kaltura Capture recording - June 20th 2019, 4:44:32 pm",1561054496
1_kqkwop3c,"Module 5 - MTFTT4EXT Extended Impact and Influencing Others ",1561054777
1_m8rnyy3t,"Clip of Mcdonald, Damon - Module 5 presentation",1561055062
1_2tz845no,"Clip of Mcdonald, Damon - Module 5 presentation",1561055120
1_pl8nn30l,"Mcdonald,_Damon_-_Module_5_presentation",1561055495
1_vij40o0m,"Module 5 Presentation - A Sleight",1561055987
1_9dnlbdnq,"Spanish Cohort 5 - 20/06/19  6pm",1561056032
1_tayrhf6s,"Presentation ",1561056430
1_0m211uct,Screen_Capture_-_2019_Jun_20_04_21_38,1561056895
1_63devqi3,"AMY OBRADOVIC AX CLIN SKILLS 2 RECORDING",1561057869
1_ec6dp5gn,"Ellinor Johnson - Module 5 Presentation",1561058865
1_zm22989j,"Kaltura Capture recording - June 20th 2019, 8:16:07 pm",1561058897
1_zziqbwro,"Williams, Katie - Presentation ",1561061025
1_en38nwzy,"FINAL Module 5 Presentation - A Sleight",1561061567
1_d6ki5uyv,"- PART A  - Isabel Howard Presentation ",1561062070
1_4f35aexc,"Extending Impact and Influencing Others- Presentation Ahirst",1561063560
1_nh5wlj0y,"- PART B - Isabel Howard Presentation",1561063714
1_62xnhsrz,"Reference list ",1561064349
1_j2q80mbb,"Module 5 Presentation, Kyle Turakhia",1561071813
1_ogvdnifv,"Megan Taylor module 5",1561091958
1_l9pkp0f6,"Lara final presentation ",1561098950
1_uggqt13b,"Alexandra Bone therapy session recording-asc2",1561099447
1_o31k9fcf,"Vanessa Ellmann Bibliography",1561099632
1_qiotsq5u,"Vanessa Ellmann - Part B",1561099806
1_69vmxvif,"Vanessa Ellmann Part b",1561099948
1_c5ssliwa,"Module 5 EIIO",1561102057
1_q6ha6zj2,"Clip of Kaltura Capture recording - June 20th 2019, 1:52:50 pm",1561103798
1_8msy0v1c,"Trimmed Presentaion",1561103852
1_werqf6j9,"Final presentation",1561105036
1_34gainx1,"Screen Capture - 2019 Jun 21 09:38:11",1561106374
1_ceeeyt19,"Module 5 Presentation",1561106778
1_r5b9sxz0,"Module 5 Presentation- Dana Omar",1561107124
1_z5eklz39,"Kaltura Capture recording - June 20th 2019, 3:19:06 pm",1561107130
1_cjo3bsyw,"Assessment of Clinical Skills Part 2 Emer O'Riordan",1561107511
1_fhek2202,"Complex Paramedic Practice- end of life care",1561108747
1_6aastsbz,"Eiio Presentation.mp4",1561108867
1_7kk6hvou,"Audio recording ACS Part Two Jessica Stock",1561109716
1_vodwh2v7,"Transcript ACS Part 2 Alexandra Nielsen",1561110059
1_ippz4wcf,"Kaltura Capture recording - June 21st 2019, 8:56:58 am",1561113412
1_a6olqjtl,"Assessment Clinical Skills Part 2 21-06-2019",1561116468
1_ax0630wm,"Bradley Hall recording (ASC pt2)",1561116604
1_cjc7zijz,"Bradley Hall recording (ASC pt2).mp3",1561116764
1_kaf4wzkb,"Bradley Hall recording (ASC pt2)",1561116798
1_z3jui4x5,fde0b9bf-f104-4192-863d-098c2a2d5f15,1561118302
1_iprkpzp6,"Kaltura Capture recording - June 21st 2019, 12:42:24 pm",1561118769
1_gohgy9gb,1,1561119571
1_3nvsyk67,"ACS2 - Jen Finlay",1561119582
1_lxol96qh,"2017-12-10-13-16-08 ASC Part 2",1561119885
1_bpmux6l4,2,1561120650
1_dtxhbobh,"Sebastian Gharai audio",1561120722
1_ixrxr3p2,"Session 6 Review",1561120907
1_dpqedepm,"Sebastian Gharai audio",1561120944
1_gz24jb9v,3,1561121702
1_ofib6tp0,"Module 5 R Dolan",1561121768
1_khfdd33c,4,1561122799
1_4t5i3e8l,5,1561123898
1_xrgh4sl8,6,1561124079
1_4o7zlv5a,"Presentation Module 5",1561128271
1_u7nfqh7l,Bristlebots,1561197822
1_0ivmiv1u,Flagella,1561197962
1_l7qxl1kq,"GAD anxiety resub DB",1561205261
1_4r2x92s7,"Kaltura Capture recording - June 22nd 2019, 5:21:04 pm",1561221210
1_lffifq8j,"Kaltura Capture recording - June 23rd 2019, 10:18:52 am",1561282135
1_g1bi1iih,"Scaffolding in the ZPD",1561284341
1_ywa9md86,"Complex Paramedic Practice PP",1561364710
1_yktg3wdr,"(Joshua Tompkins) Complex Paramedic Practice Presentation",1561366525
1_ax2qw8w7,"Example - 3 Minute Thesis Psychology PhD Students 2018-2019 Winner",1561366588
1_1x38az0n,"Example - 3 Minute Thesis Psychology PhD Students 2018-2019",1561367122
1_9r2hdr1r,"Alison Haynes CCG20.mp4",1561368522
1_cb63zbnw,"Alison Haynes.mp4",1561368701
1_5hhg1zwf,"Hannah Thomas CCG21.mp4",1561368872
1_zhu1o9dz,"Hannah Thomas.mp4",1561368905
1_d4txmn3j,"Jo-Anne Rampling.mp4",1561368953
1_baz78pd9,"Johanne Blackmore.mp4",1561369139
1_2ylcwb4h,"Marcus Allen CCG11.mp4",1561369175
1_7jkw0eob,"Simon David.mp4",1561369228
1_gftloif2,"Nora Tappin CCG21.mp4",1561369489
1_go9sbfb5,"Nora Tappin.mp4",1561369523
1_mwez0vb9,"Sara Sharma CCG20.mp4",1561369557
1_2mnw37au,"Sara Sharma CCG21.mp4",1561369605
1_lsgg84jr,"Simon Walker CCG11.mp4",1561369749
1_63zi0626,"Simon Walker CCG20.mp4",1561369906
1_h2c5nj6a,01-an-introduction-to-information-asset-management,1561371183
1_exvgkpe4,02-why-is-information-asset-management-important,1561373278
1_b4zrfbsd,"Christodoulou OT Y2 Assistive devices practical exam",1561387467
1_s2c7dkbq,"Complex Paramedic Practice - Lauren Calvert",1561387671
1_6hexuvm4,"Florea OT Y2 Assistive devices practical exam",1561387717
1_mlbccrs6,"Fragkou OT Y2 Assistive devices practical exam",1561387997

1_58w91vba,"Kalogeras OT Y2 Assistive devices practical exam",1561388223
1_hzbwibwi,"Moraiti OT Y2 Assistive devices practical exam",1561388442
1_frx530yr,"Geography Cohort 6 (Tutorial 3) - 20/06/19  7pm",1561391176
1_8q2t10rj,"Computing Cohort 5 (Session 8) - 20/06/19 8pm",1561391206
1_iqm3dmrt,"Computing Cohort 6 (Session 6) - 19/06/19 8pm",1561391316
1_5ufpu6bz,"Primary Maths Cohort 5 (Tutorial 7) - 21/06/19  5pm",1561391354
1_ewirnguh,"French Group 2 (Cohorts 3 & 4) - 22/06/19 9am",1561391380
1_2qzxx0si,"Complex Paramedic Practice Video Submission",1561391380
1_vlrqy8a8,"French Cohort 5 - 22/06/19  11am",1561391394
1_g1szusc2,"Computing Cohort 5 (Session 9) - 22/06/19  12noon",1561391414
1_ly6loxv5,"Spanish Cohort 6 (Group A) Part 1 - 23/06/19  10am",1561391428
1_yidxb785,"Spanish Cohort 6 (Group A) Part 2 - 23/06/19  11am",1561391449
1_0c8moqru,"CPP PPT",1561391512
1_i5ut3cei,"Kaltura Capture recording - June 24th 2019, 5:07:01 pm",1561393842
